Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,732.6505828290635,395.49347526906354,316.07196816906355,511.29515658906354
0.01,316.07196816906355,316.07196816906355,316.07196816906355,731.8738138449909,395.49347526906354,316.07196816906355,511.43489744981395
0.02,316.07196816906355,316.07196816906355,316.07196816906355,730.9025677222683,395.49347526906354,316.07196816906355,511.6594174388143
0.03,316.07196816906355,316.07196816906355,316.07196816906355,731.3919825200975,395.6507995390891,316.07196816906355,511.4369716321413
0.04,316.07196816906355,316.07196816906355,316.07196816906355,728.850270887884,396.0058720890636,316.07196816906355,511.80755340906353
0.05,316.07196816906355,316.07196816906355,316.07196816906355,730.2725737824909,396.1219340679681,316.07196816906355,511.80755340906353
0.06,316.07196816906355,316.07196816906355,316.07196816906355,732.0590862871666,396.22252166290866,316.07196816906355,511.70554545013795
0.07,316.07196816906355,316.07196816906355,316.07196816906355,730.7386376324392,395.7687614854022,316.07196816906355,511.3239655878712
0.08,316.07196816906355,316.07196816906355,316.07196816906355,731.1133923690635,396.3884439515738,316.07196816906355,510.78275976906355
0.09,316.07196816906355,316.07196816906355,316.07196816906355,730.9999641098138,395.6655893609016,316.07196816906355,510.880213545053
0.1,316.07196816906355,316.07196816906355,316.07196816906355,731.0010442423104,395.0020785203344,316.07196816906355,511.17637480783844
0.11,316.07196816906355,316.07196816906355,316.07196816906355,731.388451081214,396.2683565832513,316.07196816906355,510.96880285605647
0.12,316.07196816906355,316.07196816906355,316.07196816906355,729.5979910714371,395.6270222770538,316.07196816906355,511.7664858287342
0.13,316.07196816906355,316.07196816906355,316.07196816906355,731.1133923690635,396.0058720890636,316.07196816906355,511.4048873928602
0.14,316.07196816906355,316.07196816906355,316.07196816906355,730.8525659909853,395.87545890002446,316.07196816906355,511.80755340906353
0.15,316.07196816906355,316.07196816906355,316.07196816906355,730.3184599425156,395.6084058757896,316.07196816906355,511.80755340906353
0.16,316.07196816906355,316.07196816906355,316.07196816906355,730.9384580451283,395.91840390230226,316.07196816906355,511.80755340906353
0.17,316.07196816906355,316.07196816906355,316.07196816906355,730.287390248938,395.59287205379445,316.07196816906355,511.80755340906353
0.18,316.07196816906355,316.07196816906355,316.07196816906355,729.7868174979563,396.48316562771896,316.07196816906355,511.76662110149465
0.19,316.07196816906355,316.07196816906355,316.07196816906355,732.6329338329955,396.0411700811997,316.07196816906355,510.7925076061672
0.2,316.07196816906355,316.07196816906355,316.07196816906355,732.1956974281403,396.9156408413227,316.07196816906355,511.6668123497205
