Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,674.2373453490635,374.4852056490636,316.07196816906355,490.79928378906357
0.01,316.07196816906355,316.07196816906355,316.07196816906355,673.2518402476339,374.28810503869505,316.07196816906355,490.4276690201522
0.02,316.07196816906355,316.07196816906355,316.07196816906355,672.3800605956096,373.54998922113595,316.07196816906355,489.65553415291964
0.03,316.07196816906355,316.07196816906355,316.07196816906355,673.6147319730816,372.43561836906355,316.07196816906355,489.65352145821066
0.04,316.07196816906355,316.07196816906355,316.07196816906355,673.2203852316477,372.9558487116478,316.07196816906355,490.4402534860514
0.05,316.07196816906355,316.07196816906355,316.07196816906355,673.5178807757524,373.49316646338525,316.07196816906355,490.5903201675184
0.06,316.07196816906355,316.07196816906355,316.07196816906355,672.7001548890636,373.1850766026302,316.07196816906355,490.476213494879
0.07,316.07196816906355,316.07196816906355,316.07196816906355,673.6619401169017,372.7390741129785,316.07196816906355,490.3802313225566
0.08,316.07196816906355,316.07196816906355,316.07196816906355,674.7497421690636,372.8723915671934,316.07196816906355,489.7744901490636
0.09,316.07196816906355,316.07196816906355,316.07196816906355,673.7907095369424,373.7330501586364,316.07196816906355,489.7744901490636
0.1,316.07196816906355,316.07196816906355,316.07196816906355,672.9370359389496,372.98664990929154,316.07196816906355,490.12856455003265
0.11,316.07196816906355,316.07196816906355,316.07196816906355,672.6202763240001,372.43561836906355,316.07196816906355,490.79928378906357
0.12,316.07196816906355,316.07196816906355,316.07196816906355,672.9516187524468,372.5774252137922,316.07196816906355,490.79928378906357
0.13,316.07196816906355,316.07196816906355,316.07196816906355,675.4376471974373,372.7356943435538,316.07196816906355,490.79928378906357
0.14,316.07196816906355,316.07196816906355,316.07196816906355,673.3060415832534,372.9944014483845,316.07196816906355,490.63239204561495
0.15,316.07196816906355,316.07196816906355,316.07196816906355,673.3553710499085,373.9728088290636,316.07196816906355,490.49609244190776
0.16,316.07196816906355,316.07196816906355,316.07196816906355,676.9195418422102,374.2095812508237,316.07196816906355,490.0436378514986
0.17,316.07196816906355,316.07196816906355,316.07196816906355,676.2046294022479,373.76403581913553,316.07196816906355,489.1686444466192
0.18,316.07196816906355,316.07196816906355,316.07196816906355,673.6873508999992,373.42281437999924,316.07196816906355,489.7744901490636
0.19,316.07196816906355,316.07196816906355,316.07196816906355,673.5179115195617,373.493186959258,316.07196816906355,490.18222274502307
0.2,316.07196816906355,316.07196816906355,316.07196816906355,674.1205168245162,373.42146985074356,316.07196816906355,490.79928378906357
0.21,316.07196816906355,316.07196816906355,316.07196816906355,673.6057260865732,373.57848053391524,316.07196816906355,490.42756654078823
0.22,316.07196816906355,316.07196816906355,316.07196816906355,671.4076728527718,373.2301265310446,316.07196816906355,490.0126808852215
0.23,316.07196816906355,316.07196816906355,316.07196816906355,674.7497421690636,374.1850640877804,316.07196816906355,490.59919488044085
0.24,316.07196816906355,316.07196816906355,316.07196816906355,674.5631272472195,374.29859072721956,316.07196816906355,490.4542091258409
0.25,316.07196816906355,316.07196816906355,316.07196816906355,673.9977731910789,374.21238098704816,316.07196816906355,490.1728192385824
0.26,316.07196816906355,316.07196816906355,316.07196816906355,673.9612679920348,374.4852056490636,316.07196816906355,489.4505385323486
0.27,316.07196816906355,316.07196816906355,316.07196816906355,674.4772331434892,374.4852056490636,316.07196816906355,490.19265719386556
0.28,316.07196816906355,316.07196816906355,316.07196816906355,674.7497421690636,374.0119743923971,316.07196816906355,491.176813666865
0.29,316.07196816906355,316.07196816906355,316.07196816906355,673.7912936693172,373.22079885933334,316.07196816906355,491.4167813951947
0.3,316.07196816906355,316.07196816906355,316.07196816906355,673.8830598406046,373.42117675976255,316.07196816906355,490.26934045235953
0.31,316.07196816906355,316.07196816906355,316.07196816906355,675.6568792512551,373.7754397227614,316.07196816906355,489.63431477580974
0.32,316.07196816906355,316.07196816906355,316.07196816906355,675.4361653458338,373.88579565067846,316.07196816906355,490.0470176209233
0.33,316.07196816906355,316.07196816906355,316.07196816906355,673.6371360116392,374.7853103177757,316.07196816906355,489.46228471705024
0.34,316.07196816906355,316.07196816906355,316.07196816906355,673.6783839556492,373.92624425564924,316.07196816906355,490.2756818754038
0.35,316.07196816906355,316.07196816906355,316.07196816906355,673.6589969095677,373.42743619931565,316.07196816906355,490.6850254469654
0.36,316.07196816906355,316.07196816906355,316.07196816906355,675.6963870956644,373.7361470850165,316.07196816906355,489.7744901490636
0.37,316.07196816906355,316.07196816906355,316.07196816906355,674.4026835053538,373.2207476196513,316.07196816906355,489.7744901490636
0.38,316.07196816906355,316.07196816906355,316.07196816906355,672.8573910268361,373.65723182597463,316.07196816906355,490.1517392334076
0.39,316.07196816906355,316.07196816906355,316.07196816906355,673.5191761149134,374.0064261596301,316.07196816906355,490.79928378906357
0.4,316.07196816906355,316.07196816906355,316.07196816906355,673.4094227656566,373.9332579433214,316.07196816906355,490.2699819731782
0.41,316.07196816906355,316.07196816906355,316.07196816906355,673.6442460299136,374.4852056490636,316.07196816906355,489.26209332906353
0.42,316.07196816906355,316.07196816906355,316.07196816906355,672.5570486059994,374.4852056490636,316.07196816906355,489.38337560677024
0.43,316.07196816906355,316.07196816906355,316.07196816906355,673.2484932716056,374.90950095983277,316.07196816906355,490.1745183464376
0.44,316.07196816906355,316.07196816906355,316.07196816906355,674.7497421690636,374.9519745570362,316.07196816906355,490.4659860543518
0.45,316.07196816906355,316.07196816906355,316.07196816906355,674.0292138599541,373.9728088290636,316.07196816906355,489.7744901490636
0.46,316.07196816906355,316.07196816906355,316.07196816906355,673.2125517090635,374.4471530116231,316.07196816906355,489.7744901490636
0.47,316.07196816906355,316.07196816906355,316.07196816906355,673.6921038929015,374.2782731685129,316.07196816906355,490.1924276400902
0.48,316.07196816906355,316.07196816906355,316.07196816906355,673.7647351173429,373.9330222407842,316.07196816906355,490.79928378906357
0.49,316.07196816906355,316.07196816906355,316.07196816906355,673.4516135198154,374.00708202755976,316.07196816906355,490.5960959044735
0.5,316.07196816906355,316.07196816906355,316.07196816906355,674.1972103309465,373.9326738109466,316.07196816906355,490.110735190284
0.51,316.07196816906355,316.07196816906355,316.07196816906355,675.3427677030716,374.28753115425667,316.07196816906355,489.7744901490636
0.52,316.07196816906355,316.07196816906355,316.07196816906355,675.285375160057,373.9728088290636,316.07196816906355,490.0170116631441
0.53,316.07196816906355,316.07196816906355,316.07196816906355,672.912129354323,373.5488598985447,316.07196816906355,490.1998491956311
0.54,316.07196816906355,316.07196816906355,316.07196816906355,672.8405290722835,372.94801518906354,316.07196816906355,489.5956165183762
0.55,316.07196816906355,316.07196816906355,316.07196816906355,673.6253242401446,373.6667992993977,316.07196816906355,490.4956927723881
0.56,316.07196816906355,316.07196816906355,316.07196816906355,675.4984686999713,374.0125441776609,316.07196816906355,490.61076070146186
0.57,316.07196816906355,316.07196816906355,316.07196816906355,673.8556404619727,373.7002731588547,316.07196816906355,490.0778536615509
0.58,316.07196816906355,316.07196816906355,316.07196816906355,672.8603075895354,373.9728088290636,316.07196816906355,489.5851000860425
0.59,316.07196816906355,316.07196816906355,316.07196816906355,673.7585515125191,373.4940149925191,316.07196816906355,489.8726694789501
0.6,316.07196816906355,316.07196816906355,316.07196816906355,672.9770930727499,373.88984768473097,316.07196816906355,490.2726833292131
0.61,316.07196816906355,316.07196816906355,316.07196816906355,674.2728605974514,374.4078378284181,316.07196816906355,489.26209332906353
0.62,316.07196816906355,316.07196816906355,316.07196816906355,674.9554899881663,373.60224549842684,316.07196816906355,489.26209332906353
0.63,316.07196816906355,316.07196816906355,316.07196816906355,672.046281207887,373.76079747123305,316.07196816906355,489.0622155279307
0.64,316.07196816906355,316.07196816906355,316.07196816906355,674.5647382228217,373.64541595530545,316.07196816906355,489.0811147722396
0.65,316.07196816906355,316.07196816906355,316.07196816906355,673.520871123594,373.4951586622214,316.07196816906355,490.19051537515793
0.66,316.07196816906355,316.07196816906355,316.07196816906355,671.9915818225583,373.65658825556875,316.07196816906355,490.610922618857
0.67,316.07196816906355,316.07196816906355,316.07196816906355,672.5981961202326,373.52838452161745,316.07196816906355,490.4953402433759
