Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,376.02239610906355,316.07196816906355,521.0306961690635
0.01,316.07196816906355,316.07196816906355,316.07196816906355,727.0142178090636,377.05667933816994,316.07196816906355,521.0306961690635
0.02,316.07196816906355,316.07196816906355,316.07196816906355,727.0142178090636,377.51125935058843,316.07196816906355,521.0306961690635
0.03,316.07196816906355,316.07196816906355,316.07196816906355,728.6728360674672,375.63142708746716,316.07196816906355,521.0306961690635
0.04,316.07196816906355,316.07196816906355,316.07196816906355,729.4687195025131,376.4273105225131,316.07196816906355,521.0306961690635
0.05,316.07196816906355,316.07196816906355,316.07196816906355,727.9127609717901,376.0855213477003,316.07196816906355,518.6223942224925
0.06,316.07196816906355,316.07196816906355,316.07196816906355,727.0869125707106,376.49844554824006,316.07196816906355,519.8609167744636
0.07,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,376.9864030895133,316.07196816906355,521.0798555199743
0.08,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,376.58821337192944,316.07196816906355,521.478168212795
0.09,316.07196816906355,316.07196816906355,316.07196816906355,729.6230616230463,375.6037166674416,316.07196816906355,521.0583942915655
0.1,316.07196816906355,316.07196816906355,316.07196816906355,730.0051005928635,376.36779460707646,316.07196816906355,521.8576370001633
0.11,316.07196816906355,316.07196816906355,316.07196816906355,728.095444785231,376.0562552909292,316.07196816906355,520.5261841113297
0.12,316.07196816906355,316.07196816906355,316.07196816906355,730.3587035887584,377.4142113928804,316.07196816906355,520.9690466332685
0.13,316.07196816906355,316.07196816906355,316.07196816906355,730.2954225814883,375.77793773500343,316.07196816906355,520.9317093017887
0.14,316.07196816906355,316.07196816906355,316.07196816906355,728.3066813990696,374.18694355931615,316.07196816906355,520.1360902635018
0.15,316.07196816906355,316.07196816906355,316.07196816906355,729.6392923047165,377.04718974906353,316.07196816906355,520.5694754938579
0.16,316.07196816906355,316.07196816906355,316.07196816906355,730.0524829516028,377.04718974906353,316.07196816906355,520.9825165208727
0.17,316.07196816906355,316.07196816906355,316.07196816906355,729.2705838505682,376.3514225038838,316.07196816906355,520.5679444521597
0.18,316.07196816906355,316.07196816906355,316.07196816906355,727.2811827010455,375.1577818141701,316.07196816906355,520.9656996572402
0.19,316.07196816906355,316.07196816906355,316.07196816906355,727.4795397084165,376.48771800841655,316.07196816906355,521.0166114052754
0.2,316.07196816906355,316.07196816906355,316.07196816906355,727.0975478791065,376.10572617910657,316.07196816906355,520.6169808278337
0.21,316.07196816906355,316.07196816906355,316.07196816906355,728.5298097183069,376.02239610906355,316.07196816906355,521.0270417549433
0.22,316.07196816906355,316.07196816906355,316.07196816906355,727.6224328344035,376.02239610906355,316.07196816906355,521.0306961690635
0.23,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,376.02239610906355,316.07196816906355,520.9813810495194
0.24,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,376.02239610906355,316.07196816906355,520.5833081584107
0.25,316.07196816906355,316.07196816906355,316.07196816906355,728.6778821513506,376.40831904677657,316.07196816906355,520.5696046178565
0.26,316.07196816906355,316.07196816906355,316.07196816906355,729.5043536269632,375.58184757116396,316.07196816906355,520.9827235291879
0.27,316.07196816906355,316.07196816906355,316.07196816906355,729.3945469884372,376.53479292906354,316.07196816906355,520.932832475618
0.28,316.07196816906355,316.07196816906355,316.07196816906355,728.2005127779657,376.53479292906354,316.07196816906355,520.1366866934003
0.29,316.07196816906355,316.07196816906355,316.07196816906355,728.7394517532417,376.48778154562217,316.07196816906355,520.0199585986297
0.3,316.07196816906355,316.07196816906355,316.07196816906355,730.268255302092,376.1055806584096,316.07196816906355,520.4197715893395
0.31,316.07196816906355,316.07196816906355,316.07196816906355,727.5942243646689,377.03592111819813,316.07196816906355,520.5182993490636
0.32,316.07196816906355,316.07196816906355,316.07196816906355,730.3120221888692,376.5829561805563,316.07196816906355,520.9693315259003
0.33,316.07196816906355,316.07196816906355,316.07196816906355,727.1969426142501,376.92537252907675,316.07196816906355,520.104674189674
0.34,316.07196816906355,316.07196816906355,316.07196816906355,728.3885583117311,376.13096274728514,316.07196816906355,520.8989445995306
0.35,316.07196816906355,316.07196816906355,316.07196816906355,729.3241477645437,375.50999928906356,316.07196816906355,521.4408903193463
0.36,316.07196816906355,316.07196816906355,316.07196816906355,727.6706227305309,375.50999928906356,316.07196816906355,520.6141441990382
0.37,316.07196816906355,316.07196816906355,316.07196816906355,727.075035212423,376.02239610906355,316.07196816906355,520.104446685486
0.38,316.07196816906355,316.07196816906355,316.07196816906355,727.472618252172,376.02239610906355,316.07196816906355,520.8994754426361
0.39,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,376.3940457209587,316.07196816906355,520.0198889126623
0.4,316.07196816906355,316.07196816906355,316.07196816906355,727.5266146290635,375.2480456379813,316.07196816906355,520.4194641512473
0.41,316.07196816906355,316.07196816906355,316.07196816906355,726.5333538893664,376.52428264549167,316.07196816906355,520.0098664308631
0.42,316.07196816906355,316.07196816906355,316.07196816906355,727.8941630168114,376.07067823661856,316.07196816906355,520.9076676429943
0.43,316.07196816906355,316.07196816906355,316.07196816906355,730.3578960513701,375.50999928906356,316.07196816906355,521.0306961690635
0.44,316.07196816906355,316.07196816906355,316.07196816906355,728.7673466361225,375.50999928906356,316.07196816906355,521.0306961690635
0.45,316.07196816906355,316.07196816906355,316.07196816906355,730.5380445253456,376.59774395278146,316.07196816906355,520.979811065663
0.46,316.07196816906355,316.07196816906355,316.07196816906355,730.1241877625935,377.0116007155337,316.07196816906355,520.5658374764358
0.47,316.07196816906355,316.07196816906355,316.07196816906355,729.6979453439083,376.02239610906355,316.07196816906355,521.5430929890636
0.48,316.07196816906355,316.07196816906355,316.07196816906355,730.4924944976348,376.02239610906355,316.07196816906355,521.5430929890636
0.49,316.07196816906355,316.07196816906355,316.07196816906355,729.9952379788723,375.55668068895284,316.07196816906355,520.532064377236
0.5,316.07196816906355,316.07196816906355,316.07196816906355,729.2303627497855,375.9391172787026,316.07196816906355,520.9319470539132
0.51,316.07196816906355,316.07196816906355,316.07196816906355,731.5827499057709,376.0439167755036,316.07196816906355,520.5217385565194
0.52,316.07196816906355,316.07196816906355,316.07196816906355,729.7686602042428,376.95096162626754,316.07196816906355,520.9693643192968
0.53,316.07196816906355,316.07196816906355,316.07196816906355,724.8778243589937,376.59559188613747,316.07196816906355,521.0306961690635
0.54,316.07196816906355,316.07196816906355,316.07196816906355,727.6596102980754,376.9929904630312,316.07196816906355,521.0306961690635
0.55,316.07196816906355,316.07196816906355,316.07196816906355,727.4642497873076,376.53479292906354,316.07196816906355,521.0306961690635
0.56,316.07196816906355,316.07196816906355,316.07196816906355,727.0503335865244,376.53479292906354,316.07196816906355,521.0306961690635
0.57,316.07196816906355,316.07196816906355,316.07196816906355,726.7712576833051,376.08313562810633,316.07196816906355,521.0798370736889
