Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,738.7993446690635,405.74141166906355,316.07196816906355,516.4191247890635
0.01,316.07196816906355,316.07196816906355,316.07196816906355,739.0455410931371,406.2338045172108,316.07196816906355,516.4191247890635
0.02,316.07196816906355,316.07196816906355,316.07196816906355,740.0369305596478,406.76620530906354,316.07196816906355,516.4191247890635
0.03,316.07196816906355,316.07196816906355,316.07196816906355,739.86590889783,406.27469378344676,316.07196816906355,516.6449442163994
0.04,316.07196816906355,316.07196816906355,316.07196816906355,738.7993446690635,406.4337274092638,316.07196816906355,516.717899275631
0.05,316.07196816906355,316.07196816906355,316.07196816906355,739.5099181327539,406.5680286653731,316.07196816906355,516.4191247890635
0.06,316.07196816906355,316.07196816906355,316.07196816906355,739.3711856689454,406.22408537432904,316.07196816906355,516.8506776883912
0.07,316.07196816906355,316.07196816906355,316.07196816906355,739.5146219355615,406.76620530906354,316.07196816906355,516.9926771943242
0.08,316.07196816906355,316.07196816906355,316.07196816906355,739.1566451204114,407.0079602775014,316.07196816906355,516.85134175467
0.09,316.07196816906355,316.07196816906355,316.07196816906355,738.9730738356782,407.03418474674896,316.07196816906355,517.2444259503393
0.1,316.07196816906355,316.07196816906355,316.07196816906355,741.5655107034845,406.2884854562539,316.07196816906355,516.9315216090636
0.11,316.07196816906355,316.07196816906355,316.07196816906355,740.419151942733,405.9872822087596,316.07196816906355,517.6094021060508
0.12,316.07196816906355,316.07196816906355,316.07196816906355,739.2544698716985,406.7375705251747,316.07196816906355,517.3872883325172
0.13,316.07196816906355,316.07196816906355,316.07196816906355,739.5997843366329,406.54185133663293,316.07196816906355,515.9067279690636
0.14,316.07196816906355,316.07196816906355,316.07196816906355,738.5687927446982,406.43306949174695,316.07196816906355,516.5469595973044
0.15,316.07196816906355,316.07196816906355,316.07196816906355,738.5240687006612,406.8043624754553,316.07196816906355,517.219857547614
0.16,316.07196816906355,316.07196816906355,316.07196816906355,738.0742806233036,406.737185202766,316.07196816906355,516.4994317178684
0.17,316.07196816906355,316.07196816906355,316.07196816906355,738.4907772544723,407.2786021290636,316.07196816906355,516.5842415899276
0.18,316.07196816906355,316.07196816906355,316.07196816906355,740.3075129731787,407.036914797006,316.07196816906355,517.2278673347042
0.19,316.07196816906355,316.07196816906355,316.07196816906355,739.1371719916641,406.76620530906354,316.07196816906355,517.1311104183899
0.2,316.07196816906355,316.07196816906355,316.07196816906355,738.4584860068759,406.76620530906354,316.07196816906355,517.4439184290635
0.21,316.07196816906355,316.07196816906355,316.07196816906355,739.0862131031214,407.01218037771093,316.07196816906355,517.4439184290635
0.22,316.07196816906355,316.07196816906355,316.07196816906355,737.8038888213895,407.2786021290636,316.07196816906355,517.2279821115919
0.23,316.07196816906355,316.07196816906355,316.07196816906355,738.983635358932,407.2786021290636,316.07196816906355,516.4795445724907
0.24,316.07196816906355,316.07196816906355,316.07196816906355,738.7682647275495,406.5850463885589,316.07196816906355,516.1207663687139
0.25,316.07196816906355,316.07196816906355,316.07196816906355,737.1848335289255,405.74141166906355,316.07196816906355,516.1953733952932
0.26,316.07196816906355,316.07196816906355,316.07196816906355,738.5283748835366,405.98283870353663,316.07196816906355,516.1224962203783
0.27,316.07196816906355,316.07196816906355,316.07196816906355,738.3081467303007,406.25380848906354,316.07196816906355,516.6448109932262
0.28,316.07196816906355,316.07196816906355,316.07196816906355,738.2574481393424,406.4952580689967,316.07196816906355,516.9315216090636
0.29,316.07196816906355,316.07196816906355,316.07196816906355,738.3109157227159,406.52199083588977,316.07196816906355,516.7322156427819
0.3,316.07196816906355,316.07196816906355,316.07196816906355,738.2518425181316,406.0151627445295,316.07196816906355,516.7214553095619
0.31,316.07196816906355,316.07196816906355,316.07196816906355,739.7807382984096,405.74141166906355,316.07196816906355,517.2184310348671
0.32,316.07196816906355,316.07196816906355,316.07196816906355,739.4041409828204,406.223009341007,316.07196816906355,516.716427671964
0.33,316.07196816906355,316.07196816906355,316.07196816906355,738.757924559722,406.52036141400214,316.07196816906355,516.645036447827
0.34,316.07196816906355,316.07196816906355,316.07196816906355,740.30349578211,406.73316596211,316.07196816906355,516.502963156752
0.35,316.07196816906355,316.07196816906355,316.07196816906355,740.1156593062472,406.54532948624706,316.07196816906355,516.8041008174532
0.36,316.07196816906355,316.07196816906355,316.07196816906355,739.7944397893763,406.22410996937634,316.07196816906355,517.3090945281979
0.37,316.07196816906355,316.07196816906355,316.07196816906355,740.0909843249831,406.76620530906354,316.07196816906355,516.4191247890635
