Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,699.3447895290635,346.30338054906355,316.07196816906355,518.4687120690636
0.01,316.07196816906355,316.07196816906355,316.07196816906355,699.3447895290635,346.30338054906355,316.07196816906355,518.4687120690636
0.02,316.07196816906355,316.07196816906355,316.07196816906355,698.2707012653923,345.7663353924343,316.07196816906355,518.2166046352745
0.03,316.07196816906355,316.07196816906355,316.07196816906355,696.0771550740196,345.27858690906356,316.07196816906355,518.1490256434782
0.04,316.07196816906355,316.07196816906355,316.07196816906355,695.2410710340638,345.5700874103743,316.07196816906355,518.3551710825134
0.05,316.07196816906355,316.07196816906355,316.07196816906355,698.0876997659229,345.4630764088982,316.07196816906355,518.2243520751929
0.06,316.07196816906355,316.07196816906355,316.07196816906355,699.1423026033232,345.0402916439544,316.07196816906355,518.4687120690636
0.07,316.07196816906355,316.07196816906355,316.07196816906355,698.7936227160751,345.5444778173107,316.07196816906355,518.4687120690636
0.08,316.07196816906355,316.07196816906355,316.07196816906355,697.267104457042,346.3314783410851,316.07196816906355,518.972883895309
0.09,316.07196816906355,316.07196816906355,316.07196816906355,698.4381381990573,345.43633339406875,316.07196816906355,518.4418337814736
0.1,316.07196816906355,316.07196816906355,316.07196816906355,698.9482948201603,344.55675711203133,316.07196816906355,518.2974977460415
0.11,316.07196816906355,316.07196816906355,316.07196816906355,698.3199958890635,344.47887894415317,316.07196816906355,518.7060891190713
0.12,316.07196816906355,316.07196816906355,316.07196816906355,698.3199958890635,344.5226540292794,316.07196816906355,517.9637470525408
0.13,316.07196816906355,316.07196816906355,316.07196816906355,697.9130441858576,344.76619008906357,316.07196816906355,518.0235827035932
0.14,316.07196816906355,316.07196816906355,316.07196816906355,698.1772380358369,344.9131967367216,316.07196816906355,518.6363990523768
0.15,316.07196816906355,316.07196816906355,316.07196816906355,699.2489795220727,345.838888732559,316.07196816906355,517.712014693224
0.16,316.07196816906355,316.07196816906355,316.07196816906355,698.8679428004351,345.75543363769197,316.07196816906355,518.2124009317631
0.17,316.07196816906355,316.07196816906355,316.07196816906355,699.3447895290635,345.27858690906356,316.07196816906355,518.2153113457008
0.18,316.07196816906355,316.07196816906355,316.07196816906355,698.804089958314,345.27858690906356,316.07196816906355,518.208490319233
0.19,316.07196816906355,316.07196816906355,316.07196816906355,698.3199958890635,345.8299607303673,316.07196816906355,517.9431937912971
0.2,316.07196816906355,316.07196816906355,316.07196816906355,698.925066847516,345.6983095906111,316.07196816906355,517.1599071196739
0.21,316.07196816906355,316.07196816906355,316.07196816906355,698.2236734852526,345.839144930969,316.07196816906355,517.7362264677625
0.22,316.07196816906355,316.07196816906355,316.07196816906355,698.0758408539208,345.7829534461005,316.07196816906355,517.9821298008552
0.23,316.07196816906355,316.07196816906355,316.07196816906355,698.6293359980594,345.27858690906356,316.07196816906355,517.8295257303355
0.24,316.07196816906355,316.07196816906355,316.07196816906355,698.4663118258082,345.27858690906356,316.07196816906355,518.6967552985982
0.25,316.07196816906355,316.07196816906355,316.07196816906355,698.5520399129687,344.43752647119186,316.07196816906355,518.4202926191608
0.26,316.07196816906355,316.07196816906355,316.07196816906355,697.7722170438489,344.01528484687725,316.07196816906355,518.2121303862423
0.27,316.07196816906355,316.07196816906355,316.07196816906355,697.8259777182033,345.0499574975668,316.07196816906355,518.22228199204
0.28,316.07196816906355,316.07196816906355,316.07196816906355,696.7019266654075,344.9819480924419,316.07196816906355,517.6954130362559
0.29,316.07196816906355,316.07196816906355,316.07196816906355,696.9001320033198,344.80529826395326,316.07196816906355,518.7445106822222
