Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,712.1547100290635,373.9728088290636,316.07196816906355,496.94804562906353
0.01,316.07196816906355,316.07196816906355,316.07196816906355,711.8354663143308,373.9728088290636,316.07196816906355,497.07866377683064
0.02,316.07196816906355,316.07196816906355,316.07196816906355,710.3691751775204,374.2368612575205,316.07196816906355,497.9213249423681
0.03,316.07196816906355,316.07196816906355,316.07196816906355,712.1035359338565,375.8688738234424,316.07196816906355,497.3916644487086
0.04,316.07196816906355,316.07196816906355,316.07196816906355,711.4840399801274,374.43244722288904,316.07196816906355,496.44442924097103
0.05,316.07196816906355,316.07196816906355,316.07196816906355,710.3762134602399,373.8824445754757,316.07196816906355,497.7443820228983
0.06,316.07196816906355,316.07196816906355,316.07196816906355,711.5032179683063,373.2517681231341,316.07196816906355,496.3814146800475
0.07,316.07196816906355,316.07196816906355,316.07196816906355,711.0078552681905,372.3135572481905,316.07196816906355,496.1135725647098
0.08,316.07196816906355,316.07196816906355,316.07196816906355,712.8219101267346,374.34216905196695,316.07196816906355,497.51637773552204
0.09,316.07196816906355,316.07196816906355,316.07196816906355,711.3178143525448,373.6354857049339,316.07196816906355,497.97283926906357
0.1,316.07196816906355,316.07196816906355,316.07196816906355,714.2282836290015,374.4154335988778,316.07196816906355,497.9183714870976
0.11,316.07196816906355,316.07196816906355,316.07196816906355,711.1299163890635,374.05083251763864,316.07196816906355,497.52392021671244
0.12,316.07196816906355,316.07196816906355,316.07196816906355,711.1960524714145,374.41906956671255,316.07196816906355,497.8696159048809
0.13,316.07196816906355,316.07196816906355,316.07196816906355,711.7472500282123,373.9728088290636,316.07196816906355,497.0550771264124
0.14,316.07196816906355,316.07196816906355,316.07196816906355,712.8734224038429,373.92122891557506,316.07196816906355,498.48349189028824
0.15,316.07196816906355,316.07196816906355,316.07196816906355,713.9988446305291,373.37068107794516,316.07196816906355,497.97283926906357
0.16,316.07196816906355,316.07196816906355,316.07196816906355,710.9663224315485,373.29681805154854,316.07196816906355,497.86407587046307
0.17,316.07196816906355,316.07196816906355,316.07196816906355,712.8607170122942,375.35060698547255,316.07196816906355,496.94804562906353
0.18,316.07196816906355,316.07196816906355,316.07196816906355,711.1299163890635,374.41370989597533,316.07196816906355,497.0597850283946
0.19,316.07196816906355,316.07196816906355,316.07196816906355,710.8654376464523,374.0609677267382,316.07196816906355,497.8250886212229
0.2,316.07196816906355,316.07196816906355,316.07196816906355,709.9431561638488,374.3450343749844,316.07196816906355,496.94804562906353
0.21,316.07196816906355,316.07196816906355,316.07196816906355,712.3136001837711,373.4604120090636,316.07196816906355,497.01301754583955
0.22,316.07196816906355,316.07196816906355,316.07196816906355,712.8506186957657,373.5261894136406,316.07196816906355,497.4604424490636
0.23,316.07196816906355,316.07196816906355,316.07196816906355,710.8809161295909,373.9728088290636,316.07196816906355,497.42457877083814
0.24,316.07196816906355,316.07196816906355,316.07196816906355,713.0740667506185,374.02552831307975,316.07196816906355,496.9536000105923
0.25,316.07196816906355,316.07196816906355,316.07196816906355,712.3379000905627,374.39360959352035,316.07196816906355,497.97283926906357
0.26,316.07196816906355,316.07196816906355,316.07196816906355,713.1098484453527,373.83349838164196,316.07196816906355,497.8643013250639
0.27,316.07196816906355,316.07196816906355,316.07196816906355,712.3492732503794,373.1069319884057,316.07196816906355,497.0781411320742
0.28,316.07196816906355,316.07196816906355,316.07196816906355,710.6868304621113,373.9728088290636,316.07196816906355,497.86577087914367
0.29,316.07196816906355,316.07196816906355,316.07196816906355,710.513162783115,373.9728088290636,316.07196816906355,497.09582292153885
0.3,316.07196816906355,316.07196816906355,316.07196816906355,708.1695991003701,374.04241486267966,316.07196816906355,497.80998316296933
0.31,316.07196816906355,316.07196816906355,316.07196816906355,711.7653991235767,374.40734387788365,316.07196816906355,496.62535040935126
0.32,316.07196816906355,316.07196816906355,316.07196816906355,709.9192395298785,374.03811072939163,316.07196816906355,497.9220484466778
0.33,316.07196816906355,316.07196816906355,316.07196816906355,711.951819334629,374.38375927705266,316.07196816906355,497.4944164078168
0.34,316.07196816906355,316.07196816906355,316.07196816906355,709.744083850517,373.5635656872787,316.07196816906355,497.97283926906357
0.35,316.07196816906355,316.07196816906355,316.07196816906355,707.5026101101888,374.3957268171806,316.07196816906355,497.82221509985635
0.36,316.07196816906355,316.07196816906355,316.07196816906355,711.9507105079106,373.9728088290636,316.07196816906355,497.0006974766995
0.37,316.07196816906355,316.07196816906355,316.07196816906355,711.0147541789748,373.9728088290636,316.07196816906355,497.39546848270027
0.38,316.07196816906355,316.07196816906355,316.07196816906355,712.68223280319,373.8307314388139,316.07196816906355,496.94804562906353
0.39,316.07196816906355,316.07196816906355,316.07196816906355,710.2950006138574,373.12358488505566,316.07196816906355,497.0951752519584
0.4,316.07196816906355,316.07196816906355,316.07196816906355,713.2723356257366,373.9728088290636,316.07196816906355,497.8637274406255
0.41,316.07196816906355,316.07196816906355,316.07196816906355,711.0155022783321,374.05240455108236,316.07196816906355,497.07828870235846
0.42,316.07196816906355,316.07196816906355,316.07196816906355,713.1795036690636,374.41980741813336,316.07196816906355,497.8710280705169
0.43,316.07196816906355,316.07196816906355,316.07196816906355,712.9259738217021,373.9728088290636,316.07196816906355,496.88023913307933
0.44,316.07196816906355,316.07196816906355,316.07196816906355,710.7232536776643,374.1314099919645,316.07196816906355,495.9294560897601
0.45,316.07196816906355,316.07196816906355,316.07196816906355,711.2836723276346,375.2410176031982,316.07196816906355,496.94804562906353
0.46,316.07196816906355,316.07196816906355,316.07196816906355,709.7271194166004,373.9728088290636,316.07196816906355,496.99995347651685
0.47,316.07196816906355,316.07196816906355,316.07196816906355,710.772845491491,373.9728088290636,316.07196816906355,497.5235717868748
0.48,316.07196816906355,316.07196816906355,316.07196816906355,711.7131407966986,374.1144619547462,316.07196816906355,497.91774636297714
0.49,316.07196816906355,316.07196816906355,316.07196816906355,712.3311897418079,374.909363637485,316.07196816906355,497.3863847118753
0.5,316.07196816906355,316.07196816906355,316.07196816906355,712.7637715339503,374.3466289538882,316.07196816906355,497.0020502043042
0.51,316.07196816906355,316.07196816906355,316.07196816906355,710.4221283144866,373.53966340041933,316.07196816906355,497.26616412037964
0.52,316.07196816906355,316.07196816906355,316.07196816906355,712.0237393522843,373.9728088290636,316.07196816906355,495.97425186935175
0.53,316.07196816906355,316.07196816906355,316.07196816906355,711.380138202555,374.02285360167934,316.07196816906355,496.5354678087741
0.54,316.07196816906355,316.07196816906355,316.07196816906355,713.1396740394513,374.4350030582272,316.07196816906355,497.972183401134
0.55,316.07196816906355,316.07196816906355,316.07196816906355,708.2378892989525,373.88163293891273,316.07196816906355,496.51266205110954
0.56,316.07196816906355,316.07196816906355,316.07196816906355,709.5649806660541,373.59888417528765,316.07196816906355,496.94804562906353
0.57,316.07196816906355,316.07196816906355,316.07196816906355,712.6671068490635,374.1743836884643,316.07196816906355,496.8848773490939
