Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,630.6836156490635,336.5678409690636,316.07196816906355,457.49349048906356
0.01,316.07196816906355,316.07196816906355,316.07196816906355,630.6836156490635,336.5678409690636,316.07196816906355,457.49349048906356
0.02,316.07196816906355,316.07196816906355,316.07196816906355,629.7970769190359,336.5678409690636,316.07196816906355,457.49349048906356
0.03,316.07196816906355,316.07196816906355,316.07196816906355,631.030686610297,336.5678409690636,316.07196816906355,457.49349048906356
0.04,316.07196816906355,316.07196816906355,316.07196816906355,629.8703455651214,336.12595200108285,316.07196816906355,457.49349048906356
0.05,316.07196816906355,316.07196816906355,316.07196816906355,629.2183861984644,336.4958799596628,316.07196816906355,457.07626625441037
0.06,316.07196816906355,316.07196816906355,316.07196816906355,630.550863880938,337.27006031500076,316.07196816906355,457.32035570276014
0.07,316.07196816906355,316.07196816906355,316.07196816906355,630.7443182755354,336.6892462220071,316.07196816906355,457.49349048906356
0.08,316.07196816906355,316.07196816906355,316.07196816906355,631.1391651162654,337.4789378538801,316.07196816906355,457.49349048906356
0.09,316.07196816906355,316.07196816906355,316.07196816906355,633.5437532106852,336.6535383124149,316.07196816906355,457.03934088997386
0.1,316.07196816906355,316.07196816906355,316.07196816906355,630.4779313671663,335.63067948280724,316.07196816906355,457.434882540792
0.11,316.07196816906355,316.07196816906355,316.07196816906355,630.1712188290636,336.229566836436,316.07196816906355,457.1611273661515
0.12,316.07196816906355,316.07196816906355,316.07196816906355,628.8415019406561,336.5678409690636,316.07196816906355,457.8205103379367
0.13,316.07196816906355,316.07196816906355,316.07196816906355,630.9201564674611,336.1106149394666,316.07196816906355,456.6780089004463
0.14,316.07196816906355,316.07196816906355,316.07196816906355,626.3387570618099,336.4970133814286,316.07196816906355,457.25642702590966
0.15,316.07196816906355,316.07196816906355,316.07196816906355,631.2804349691268,337.8880231774445,316.07196816906355,457.49349048906356
0.16,316.07196816906355,316.07196816906355,316.07196816906355,630.4677982076541,337.05322627830043,316.07196816906355,457.49349048906356
0.17,316.07196816906355,316.07196816906355,316.07196816906355,630.1109835084916,337.0200024684916,316.07196816906355,456.6329282282227
0.18,316.07196816906355,316.07196816906355,316.07196816906355,631.5381193299048,336.62460428878313,316.07196816906355,456.90995044498743
0.19,316.07196816906355,316.07196816906355,316.07196816906355,628.4205495067406,337.03753463808476,316.07196816906355,456.98109366906357
0.2,316.07196816906355,316.07196816906355,316.07196816906355,633.2777229305029,336.6115012773021,316.07196816906355,456.98109366906357
0.21,316.07196816906355,316.07196816906355,316.07196816906355,631.7012664773928,337.2534176662872,316.07196816906355,457.6448115179459
0.22,316.07196816906355,316.07196816906355,316.07196816906355,629.354482893031,336.7065467882376,316.07196816906355,457.5863634374822
0.23,316.07196816906355,316.07196816906355,316.07196816906355,631.4335124943082,337.02525761027755,316.07196816906355,457.05060132249014
0.24,316.07196816906355,316.07196816906355,316.07196816906355,627.7354647104643,337.0802377890636,316.07196816906355,457.37487882358266
0.25,316.07196816906355,316.07196816906355,316.07196816906355,631.05485739309,337.0802377890636,316.07196816906355,457.49349048906356
0.26,316.07196816906355,316.07196816906355,316.07196816906355,629.2534074963177,337.43095291648075,316.07196816906355,457.49349048906356
0.27,316.07196816906355,316.07196816906355,316.07196816906355,630.3803566655274,336.68914374264307,316.07196816906355,457.92342216485275
