Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,695.2456149690636,362.7000787890636,316.07196816906355,496.94804562906353
0.01,316.07196816906355,316.07196816906355,316.07196816906355,695.2456149690636,362.7000787890636,316.07196816906355,496.94804562906353
0.02,316.07196816906355,316.07196816906355,316.07196816906355,695.727893103984,364.1469111442375,316.07196816906355,498.34747717921294
0.03,316.07196816906355,316.07196816906355,316.07196816906355,694.8705118026018,362.9060192693707,316.07196816906355,497.3446571644418
0.04,316.07196816906355,316.07196816906355,316.07196816906355,694.2683553572613,363.1649415808658,316.07196816906355,497.38572679435845
0.05,316.07196816906355,316.07196816906355,316.07196816906355,695.6250345663371,363.2124756090636,316.07196816906355,496.10114591703115
0.06,316.07196816906355,316.07196816906355,316.07196816906355,694.7914038823554,362.7291706309159,316.07196816906355,496.85914478079354
0.07,316.07196816906355,316.07196816906355,316.07196816906355,694.2640327776877,362.7000787890636,316.07196816906355,496.94804562906353
0.08,316.07196816906355,316.07196816906355,316.07196816906355,695.6691150399681,363.18284267616934,316.07196816906355,496.94804562906353
0.09,316.07196816906355,316.07196816906355,316.07196816906355,694.3489328315871,361.8033966515872,316.07196816906355,496.94804562906353
0.1,316.07196816906355,316.07196816906355,316.07196816906355,696.6283444324681,365.04581708391265,316.07196816906355,496.94804562906353
0.11,316.07196816906355,316.07196816906355,316.07196816906355,694.4992475131152,362.5217933899255,316.07196816906355,496.94804562906353
0.12,316.07196816906355,316.07196816906355,316.07196816906355,693.2561420839859,364.11704250880604,316.07196816906355,497.88093372584103
0.13,316.07196816906355,316.07196816906355,316.07196816906355,695.4166222837704,364.23726924906356,316.07196816906355,497.1119039833377
0.14,316.07196816906355,316.07196816906355,316.07196816906355,694.364376471742,363.3081790375159,316.07196816906355,497.84543077497693
0.15,316.07196816906355,316.07196816906355,316.07196816906355,695.1573576911995,362.74420640320193,316.07196816906355,497.06609775721694
0.16,316.07196816906355,316.07196816906355,316.07196816906355,695.2456149690636,362.7000787890636,316.07196816906355,496.94804562906353
0.17,316.07196816906355,316.07196816906355,316.07196816906355,694.3059406888019,362.7000787890636,316.07196816906355,496.94804562906353
0.18,316.07196816906355,316.07196816906355,316.07196816906355,694.7023616125632,362.7000787890636,316.07196816906355,497.36151092064523
0.19,316.07196816906355,316.07196816906355,316.07196816906355,693.3247417702477,362.7000787890636,316.07196816906355,497.0070511972675
0.2,316.07196816906355,316.07196816906355,316.07196816906355,695.6103595214123,363.18294515553333,316.07196816906355,496.94804562906353
0.21,316.07196816906355,316.07196816906355,316.07196816906355,693.9340594735443,362.75648753018373,316.07196816906355,496.94804562906353
0.22,316.07196816906355,316.07196816906355,316.07196816906355,696.11315812418,364.1429185482161,316.07196816906355,496.94804562906353
0.23,316.07196816906355,316.07196816906355,316.07196816906355,693.605707392939,363.79315237970945,316.07196816906355,496.94804562906353
0.24,316.07196816906355,316.07196816906355,316.07196816906355,692.7308861533912,363.25973089339124,316.07196816906355,496.0495209126225
0.25,316.07196816906355,316.07196816906355,316.07196816906355,694.9591072623668,363.2124756090636,316.07196816906355,497.24514765241054
