Time[s],Signal A,Signal B,Signal C,Sensor A,Sensor B,Sensor C,Sensor D
0.0,316.07196816906355,316.07196816906355,316.07196816906355,672.7001548890636,359.6256978690636,316.07196816906355,490.79928378906357
0.01,316.07196816906355,316.07196816906355,316.07196816906355,672.7001548890636,359.6256978690636,316.07196816906355,490.79928378906357
0.02,316.07196816906355,316.07196816906355,316.07196816906355,671.5629516346919,358.772794915888,316.07196816906355,490.52972002041065
0.03,316.07196816906355,316.07196816906355,316.07196816906355,670.6505676090635,358.3968575674031,316.07196816906355,490.2868869690636
0.04,316.07196816906355,316.07196816906355,316.07196816906355,673.1465304036003,357.88777083086035,316.07196816906355,490.57959877645675
0.05,316.07196816906355,316.07196816906355,316.07196816906355,671.5107158532738,357.57611058906355,316.07196816906355,490.79928378906357
0.06,316.07196816906355,316.07196816906355,316.07196816906355,671.7895888473525,357.90639338088647,316.07196816906355,490.79928378906357
0.07,316.07196816906355,316.07196816906355,316.07196816906355,672.2000781382036,358.08850740906354,316.07196816906355,490.79928378906357
0.08,316.07196816906355,316.07196816906355,316.07196816906355,670.85353208864,358.08850740906354,316.07196816906355,490.63459945111555
0.09,316.07196816906355,316.07196816906355,316.07196816906355,670.8187874850696,357.7481980362669,316.07196816906355,490.08789663922295
0.1,316.07196816906355,316.07196816906355,316.07196816906355,670.8068568375127,357.57611058906355,316.07196816906355,490.3710061302093
0.11,316.07196816906355,316.07196816906355,316.07196816906355,671.6069501248318,358.85128591036295,316.07196816906355,491.11340968435815
0.12,316.07196816906355,316.07196816906355,316.07196816906355,671.3327624872752,358.7707022872751,316.07196816906355,490.79928378906357
0.13,316.07196816906355,316.07196816906355,316.07196816906355,670.6505676090635,358.08850740906354,316.07196816906355,490.6004820212527
0.14,316.07196816906355,316.07196816906355,316.07196816906355,671.3606963123143,358.08850740906354,316.07196816906355,490.485883447666
0.15,316.07196816906355,316.07196816906355,316.07196816906355,671.3343714132899,358.08850740906354,316.07196816906355,490.6002709137628
0.16,316.07196816906355,316.07196816906355,316.07196816906355,672.4837574144539,358.08850740906354,316.07196816906355,490.2868869690636
0.17,316.07196816906355,316.07196816906355,316.07196816906355,671.9627215840687,358.3384730241451,316.07196816906355,490.2868869690636
0.18,316.07196816906355,316.07196816906355,316.07196816906355,670.6505676090635,357.780091663931,316.07196816906355,490.2868869690636
0.19,316.07196816906355,316.07196816906355,316.07196816906355,672.6909809363982,358.0839204327309,316.07196816906355,490.2868869690636
0.2,316.07196816906355,316.07196816906355,316.07196816906355,673.7249485290636,358.91126913169944,316.07196816906355,490.4858076129367
0.21,316.07196816906355,316.07196816906355,316.07196816906355,671.6777797620539,359.1133010490636,316.07196816906355,490.600842748614
0.22,316.07196816906355,316.07196816906355,316.07196816906355,671.2738081587532,358.82939221903797,316.07196816906355,490.4849570342154
0.23,316.07196816906355,316.07196816906355,316.07196816906355,673.2959945064068,359.15502244773523,316.07196816906355,490.20314903115184
0.24,316.07196816906355,316.07196816906355,316.07196816906355,672.3292697732238,358.6716600811437,316.07196816906355,489.61870101991076
0.25,316.07196816906355,316.07196816906355,316.07196816906355,670.1381707890636,357.77518085280815,316.07196816906355,490.1516060102344
0.26,316.07196816906355,316.07196816906355,316.07196816906355,671.33208817306,358.4864798703957,316.07196816906355,489.91490532402906
0.27,316.07196816906355,316.07196816906355,316.07196816906355,672.2555174245402,359.1133010490636,316.07196816906355,490.2868869690636
